Username,Likes,Date,Text
harjit rasulra,0,2023-09-23T06:38:58Z,ਵਾਹ ਬਾਈ ਪੰਜਾਬੀ ਨੀ ਛੱਡੀ
Nitesh Nitish,0,2023-09-23T06:38:18Z,Love panjab love panjabi ❤❤
Varun Kumar,1,2023-09-23T06:37:59Z,My favourite singer .........<br>Kaka
Jaswinder Sachdeva,0,2023-09-23T06:35:41Z,Sidhu Moosewala❤️❤️
sukhwinder singh,0,2023-09-23T06:35:22Z,"Veer jyda sach ni bolna cahida,respect fully talk nhi ho rahi,funny type ho rahi e"
akshay sheoran,0,2023-09-23T06:34:19Z,Gangster ki movie bhi bnani h aur Real gangster ke baare m bolne m kaka aapki G@&amp;D phatt rhi h. This shows how much punjabi industry is in hold of these gangsters. Assassination of Moose wala has done the trick I guess.
mechanic Ramesh nimoriya,0,2023-09-23T06:33:46Z,😂😂😂😂😂😂😂❤❤❤ very nice bhai
Prince Singh chandel,0,2023-09-23T06:33:18Z,"<a href=""https://www.youtube.com/watch?v=E37qXV08ef0&amp;t=5m20s"">5:20</a> its Itachi Legendary character in Naruto"
Aman Money,0,2023-09-23T06:31:03Z,🤣🤣🤣🤣🤣👌👌👌👌
Its Me,0,2023-09-23T06:30:53Z,"Journalism k nam pr ye chal rha h desh me Youth ko sirf gaano ka mtlb smjhao, unemployment education poverty ye sb jaye bhad me hmko to apne studio me baithe baithe content mil rha h bahar jake reporting kyu kre"
Mukesh Mishra,0,2023-09-23T06:29:44Z,सबसे अच्छी बात लगती है न्यूज़ रूम की एकदम विनोदपूर्ण माहौल रहता है
Vicky Gill,0,2023-09-23T06:29:28Z,Chitte wale punjab ka kaala purple singer….Shiv kumar batalvi Eh samajda apne aap nu…la dus kiddi vaddi chain payi a nakli
sonu kumar,0,2023-09-23T06:28:31Z,Lallan top ka Aaj Tak ka sabse gazab mazedaar interview ❤❤❤❤❤
Sean Layne,0,2023-09-23T06:26:55Z,Kaka is a gem!
ramanjotsingh bawa,0,2023-09-23T06:25:44Z,"Best thing, kaka ne interview punjabi ch diti. Punjab punjabi Zindabaad"
sudhir,1,2023-09-23T06:24:36Z,My hero dil khush ho gaya 😊😊😊😊
Gyan Jyoti Buddha,0,2023-09-23T06:24:05Z,Ye swal sch m national issue tha 😂😂😂<br>Aaj pta lguga ki kregi 😂😂😂
Baljinder Singh,0,2023-09-23T06:22:21Z,Good interview
Series chhattisgarh,0,2023-09-23T06:21:35Z,Kehlende ✨🎶
V Starr,0,2023-09-23T06:20:55Z,😂😂😂😂😂😂
Satirical VK,0,2023-09-23T06:20:16Z,Pure talent
The Hits,1,2023-09-23T06:19:56Z,❤❤
Series chhattisgarh,0,2023-09-23T06:18:19Z,How clearly explain  herself 🎉🎉hats off bro
Jappy Natt vlogs,0,2023-09-23T06:18:00Z,Good
Gagandeep Singh Grewal,0,2023-09-23T06:17:38Z,"HATS OFF TO LALLANTOP FOR BRINING KAKA ON THEIR CHANNEL, REALLY LIKED THIS INTERVIEW"
devadwal gs vlogs,0,2023-09-23T06:13:41Z,Waah sir 😍
Dare To Dream,1,2023-09-23T06:13:12Z,❤❤❤
Ritikesh Anand,0,2023-09-23T06:11:22Z,Itachi Uchiya hai bhai..Har jags hai ye
Ashu,0,2023-09-23T06:10:51Z,Kaka&#39;s sense of humour&gt;&gt;&gt;&gt;kaka&#39;s songs
Kanwar Singh,3,2023-09-23T06:09:13Z,Wow the way he keep talking in pure Punjabi &amp; with Maturity Nailed it...
विकास पांडे,1,2023-09-23T06:09:12Z,Jitna pyara kaka ki voice h utna he pyara kaka ka behaviour bhi hai ♥️👏 bahut he shandaar raha h pura interview 😊 mazza aa gya thank u lallantop &amp; his team
Suraj Verma,0,2023-09-23T06:08:11Z,Jharkhand wala kaise samjhe..hindi me subtitles he de dete
Pankaj Rawat : Cricket Lover,0,2023-09-23T06:06:00Z,Kaka की आवाज़ बहुत बड़िया है ❤ or अब देखा इनको Live ये तो comedy भी करते है 😍😅 I love ❤all songs for kaka kalakaar 🥰😋 God bless u bhai ji ❤🤗🤗
Praveen Kumar Singh,0,2023-09-23T06:04:40Z,Patiala city me hi rehta hu Pta nhi tha Tum bhi Iske Hi Ek Village me rehte ho
Bhumbla Films,0,2023-09-23T06:01:54Z,Panjabi vich gal kri vdai lgea ❤
Bhairu Singh Rathore,0,2023-09-23T06:01:11Z,My fav.. singer ❤
RAVI DUTT,0,2023-09-23T06:00:22Z,"Aapka aapni puri team ke sath interview Lene ka andaj bhut achha lga jise new logo ko achha krne ka moka mile or aapse Jo sikhna Chate hai h wo aapki team aapse Sikh sake ,or aapke Deepak sir ka closing ke ward bhut achhe lge sir ji ,or aapse yhi h aasaa h ki aap ese hi apni team ke sath interview rhke. 🎉❤❤❤"
Ankit Karan,2,2023-09-23T06:00:03Z,Thank You Lallantop for introducing different personalities from different fields to us.
Gurdev Singh,17,2023-09-23T05:57:14Z,Honesty has no competition and Kaka is so honest in responding to  anything or everything.. I can watch this for many time without break ..
KAMAL SINGH,0,2023-09-23T05:55:34Z,❤❤❤
Janardan Palave,0,2023-09-23T05:55:08Z,Best singer kaka sir  osm voice
aADi...,0,2023-09-23T05:55:05Z,Aenime nh anime hota h😂😂😂😂😂😂
Naresh Kumar,0,2023-09-23T05:54:52Z,"Gaane to theek hai, lekin is bande ki baatein pasand nahi aai. Either he is just trying to fake his personality, or he is just like this. Both ways are bad and sad. As he said, his relationship made him feel like still water and still water stinks and this is the way he is respecting his partner. I chose not to watch the video further from this point."
Dilip Sareyem,0,2023-09-23T05:53:55Z,पहली बार किसी सिंगर का पूरा इंटरव्यू देखा मजा आ गया काका बहुत अच्छे इंसान है
Rankini Marndi,0,2023-09-23T05:53:54Z,Fun interview 😃
Sukhvir B,0,2023-09-23T05:53:54Z,The good thing how innocent these people are...this is Punjab…
ANUBHAV SINGH BISHT,0,2023-09-23T05:53:46Z,"<a href=""https://www.youtube.com/watch?v=E37qXV08ef0&amp;t=5m14s"">5:14</a> Itachi Uchiha hai he is not a billo"
Pawan,0,2023-09-23T05:51:17Z,"Song at <a href=""https://www.youtube.com/watch?v=E37qXV08ef0&amp;t=42m20s"">42:20</a>"
Deep_likharii003,0,2023-09-23T05:49:38Z,Kaka ❤
Sonu,0,2023-09-23T05:48:50Z,🙏🏻🙏🏻
JASS HATHAN,0,2023-09-23T05:48:17Z,Punjabi de vich bole sab ❤❤
Arsh Chahal,0,2023-09-23T05:46:49Z,Pehle lallantop de sare bndya ne kakey te reseach kri saare geet v bhayi kake ne auna question tyar rakheo😄
Jaldeep singh,0,2023-09-23T05:45:40Z,"Aagli bar chatai na beecha dena guest ke liye. Kaka ko chair sofa kuch toh dete, chai ke liye 3-4 bar tokna pada. Kaka toh down to earth hai."
Arsh Chahal,0,2023-09-23T05:44:22Z,"<a href=""https://www.youtube.com/watch?v=E37qXV08ef0&amp;t=56m11s"">56:11</a> ਬੰਦੇ ਦੇ ਹੱਥਾਂ ਵਰਗਾ ਕੋਈ ਔਜ਼ਾਰ ਨਹੀਂ ਬਣਿਆ, ਐਨਾ ਕੁੱਛ ਬਣ ਗਿਆ ਲੇਕਿਨ ਕੁਦਰਤ ਤੋਂ ਪਾਰ ਨੀ ਬਣਿਆ।<br>Bande de hatha warga koi auzaar nhi bnya, enna kuj ban gya lekin kudrat to paar nhi bnya."
Severus Snape,0,2023-09-23T05:43:34Z,❤❤❤
kahani Hindi mein,0,2023-09-23T05:43:26Z,Bhai o mehman h shi se bithao to shi use
Gourav SSC 🤍,0,2023-09-23T05:41:24Z,"<a href=""https://www.youtube.com/watch?v=E37qXV08ef0&amp;t=42m30s"">42:30</a> ❤"
funtastic videos,0,2023-09-23T05:36:39Z,"Pata hi nhi chala 1 hour kab nikal gaya ❤, kaka ne pori Punjab ki baat kar di, aaj ke jo hallat hai oske bare m bi baat ki , bahut maja aya ❤"
Saddam Hussain,0,2023-09-23T05:36:30Z,"<a href=""https://www.youtube.com/watch?v=E37qXV08ef0&amp;t=18m35s"">18:35</a> ek employee se chai mangwana aur serve bhi karwana, this is extremely bad."
Sourav Panchal,1,2023-09-23T05:35:45Z,I think he is a real star
Funsuk Wangdoo,0,2023-09-23T05:35:28Z,"<a href=""https://www.youtube.com/watch?v=E37qXV08ef0&amp;t=5m24s"">5:24</a> अनाइम character hai sir"
anurag singh,0,2023-09-23T05:34:07Z,Kaka bhai nai dil jeet liya ❤
sandeep verma,0,2023-09-23T05:33:10Z,"अंतर्मुखी काका को करीब से जाना, अच्छा लगा की जिसकी अपनी एक विचारधारा है उसको वह बिना किसी प्रतिस्पर्धा के साथ अमल में लाता है।<br>इसके अतिरिक्त दीपक भाई के क्लोजिंग शब्द शानदार रहे जो न केवल सौरव भाई के बल्कि सभी दर्शकगण की अपेक्षा पर खरे उतरे। Lallantop को साधुवाद।।"
Manish Kumar Tripathi,1,2023-09-23T05:29:53Z,Kabhi  Writer  Jaani  ko bhi  bulaeye
Salman Athar,0,2023-09-23T05:29:32Z,Closing 🔥<br>Gajjjab Deepak Bhai 💜🍀
DEEP FOR,0,2023-09-23T05:27:28Z,Hi
comedy vibes,0,2023-09-23T05:25:17Z,Best singer❤
RKMJI INDIA,0,2023-09-23T05:24:55Z,❤
comedy vibes,0,2023-09-23T05:24:45Z,❤❤❤
Gurdev Singh Gill,0,2023-09-23T05:23:15Z,👌
The Mad coder,0,2023-09-23T05:22:51Z,Nice ❤
Gopal kumawat,0,2023-09-23T05:22:33Z,"<a href=""http://www.youtube.com/results?search_query=%23kaka"">#kaka</a>"
Jagir Singh,0,2023-09-23T05:21:12Z,Bravo bravo. Ghaint artist ghaint channel.
dilveer,0,2023-09-23T05:20:49Z,Kudiyaa piche gummi jnda 😅😂😂😂😂kaka be like 😂😂billo bgge billeya da ki kregi 😂😂😂
xadRez,0,2023-09-23T05:20:23Z,Nice closing very spontaneous ❤
Raj bihari vivek,0,2023-09-23T05:19:22Z,"अब यही काम बाकी रह गया है तुम लोगों को, कभी भोजपुरी वाले को भी पकड़ के लो और उससे पूछो ढोढ़ी में दूध भात खाने से 100 साल कैसे जिया जाता है 😂"
Rameez Khan,1,2023-09-23T05:19:18Z,"<a href=""https://www.youtube.com/watch?v=E37qXV08ef0&amp;t=3m30s"">3:30</a> Anupam Kher with Hair"
RJ BBT,1,2023-09-23T05:19:14Z,"काका ......... इस Song की थीम का एक और गाना बना दो ! Ni Mera Maarda Ubaale<br>Khoon Ang-Ang Ton Ho Ho Oo..Kale Je Libaas Di Shukeenan Kudi<br>Door Door Jaawein Mere Kaale Rang Ton"
Rahul Yaduvanshi,0,2023-09-23T05:18:32Z,Kaka ❤
Rahul Yaduvanshi,0,2023-09-23T05:18:21Z,❤
kalpesh mundhe,0,2023-09-23T05:17:30Z,Please translate this vedio in hindi also❤
AAA PRODUCTS,0,2023-09-23T05:16:02Z,Without autotune singer
Rajesh Ranjan,0,2023-09-23T05:15:45Z,Don&#39;t know Punjabi but watched fully understood 🎉
KEEP Hulchal,0,2023-09-23T05:15:20Z,Jabardast.....
Arsh Mohd,0,2023-09-23T05:15:00Z,Finally aaj light katne wala mil hi gya 😂😂
महाकालेश्वर,1,2023-09-23T05:13:21Z,My life is best hero 🎉🎉❤
HMUSIC ,0,2023-09-23T05:10:29Z,Nice kaka
Naresh Gurjar,1,2023-09-23T05:10:20Z,"best part of whole video which i feel <a href=""https://www.youtube.com/watch?v=E37qXV08ef0&amp;t=51m40s"">51:40</a> to <a href=""https://www.youtube.com/watch?v=E37qXV08ef0&amp;t=55m20s"">55:20</a>"
The_strugglers,0,2023-09-23T05:08:23Z,"<a href=""https://www.youtube.com/@SangamVerma-sl2fd"">https://www.youtube.com/@SangamVerma-sl2fd</a>"
aman vlog omg ,0,2023-09-23T05:07:43Z,अगर हम सभी छोटे क्रिएटर एक साथ मिलकर चले तो सभी आगे बढ़ सकते हैं आपकी क्या राय है चलना है तो चलो सब आगे बढ़ें
Ranbir Dhindsa,0,2023-09-23T05:07:38Z,"ਯਾਰ ਦੋਸਤ ਸਟਾਰ ਆ , ਇਹ ਨੌਕਰੀ ਨੂੰ ਰੋਂਦਾ ,ਹੱਦ ਆ ਯਾਰ।।।।।"
aman vlog omg ,0,2023-09-23T05:07:34Z,अगर हम सभी छोटे क्रिएटर एक साथ मिलकर चले तो सभी आगे बढ़ सकते हैं आपकी क्या राय है चलना है तो चलो सब आगे बढ़ें ♥️♥️♥️
Honey The Weeb,0,2023-09-23T05:06:30Z,t-shirt per itachi uchiha ki pic hai!! 😁
No Sheep,0,2023-09-23T05:05:41Z,Mast.
Sandeep Dhiman Music,0,2023-09-23T05:04:29Z,Punjabi !chai tan piya do jee lassi tan Punjab ch pi lene aa! 😊
Gurjeet Sidhu,0,2023-09-23T05:03:47Z,ਬਾਕੀ ਜੋ ਵੀ ਐ ਪਰ ਕਾਕੇ ਦੀ ਇਕ ਗੱਲ ਨੇ ਦਿਲ ਜਿੱਤਿਆ ਕਿ ਪੰਜਾਬੀ ਵਿਚ ਇੰਟਰਵਿਊ ਦਿੱਤਾ। ਜੀਉਂਦਾ ਰਹਿ
Springboard Moments(just fan page),0,2023-09-23T05:03:22Z,Freandship forever ❤
Thakur Ganga Singh,2,2023-09-23T05:03:16Z,I have seen honesty in this man ❤
Gumnam kahaniyan,0,2023-09-23T05:01:45Z,Bhai billo bagai biliya tha hi thik tha bass kar kaakai
Sukhwinder Singh,0,2023-09-23T05:01:32Z,😂😂 wa ji wa kaka y
Life Crayons,0,2023-09-23T05:01:07Z,काका जी बिल्कुल धरती से जुड़ा हुआ इंसान लग रहा है और बिल्कुल सच्ची बात बोल रहा है कोई दिखावे से मतलब नहीं इनको मैंने बहुत सारे आर्टिस्ट को देखा भी है और सुना भी है और पर्सनली मिला भी लेकिन आज इनको देखकर लग रहा है एक सच्चा इंसान जो सच्ची बात कर रहा है
Radhe Krishna Monu Life,0,2023-09-23T05:00:46Z,"<a href=""https://youtube.com/@MonikaGodara-uz1ir?si=gPJEmk-XbvJ9fHDn"">https://youtube.com/@MonikaGodara-uz1ir?si=gPJEmk-XbvJ9fHDn</a>"
Ashok Bargal,1,2023-09-23T04:58:11Z,बिल्लो बग्गे बिलिआ दा कि करेगी मतलब हिन्दी चे हे कि  बिल्लो तुम निली निली आखों वाले लडको का क्या करेगी
GAURAV_SINGH.03.,0,2023-09-23T04:58:04Z,"<a href=""https://www.youtube.com/watch?v=E37qXV08ef0&amp;t=42m22s"">42:22</a> 😊❤️"
Nayeem Yousuf,0,2023-09-23T04:56:39Z,Mere college se b tech kiya hai mujy pata hi nahi hai
xadRez,1,2023-09-23T04:56:04Z,Quiet conscious artist
Subhamay Paul,2,2023-09-23T04:55:49Z,I came to know about him by the song &quot;Shape&quot;. But now after this interview I have to listen to all his work.
Baljit Abepal Vehli Mehkma Records,1,2023-09-23T04:55:18Z,Punjabi hi boli a jhobber ne
JALANDHAR,0,2023-09-23T04:54:30Z,Great interview and artist
chintu,0,2023-09-23T04:54:02Z,Lekin aakash kha h ab tak pta nhi chala😂😂😂
EVAN OFFICIAL YT,0,2023-09-23T04:54:01Z,Down to earth 🌍 nice man
vishwanath chauhan,0,2023-09-23T04:51:56Z,<b>Talking like scholar</b>
EVAN OFFICIAL YT,0,2023-09-23T04:51:07Z,Maza aiya video dekh pura fun 🥰🥰🥰🥰
Next Level,0,2023-09-23T04:49:46Z,😊😊😊 nice
Unfiltered Reels,0,2023-09-23T04:44:55Z,Kisi bhi angle se iss bande se koi hate nhi kr skta  true gem ❤❤
Md patel Md patel,0,2023-09-23T04:41:58Z,Kaka supar songs
Vikas Saini,0,2023-09-23T04:40:18Z,Thanks a lot lallantop ❤️ kakaji 👌
mohd Hasib,0,2023-09-23T04:39:49Z,look at the man sitting behind at 37:7 how he started listning after john elia name.
Indiacha,0,2023-09-23T04:39:11Z,pahli bar ye gana suna maine but its nice.
Raj safar sayari,0,2023-09-23T04:39:00Z,Kaka best singer hi
LEGENDS TALK,0,2023-09-23T04:38:49Z,love you kaka pai
atik khatri,0,2023-09-23T04:35:12Z,"दीपकभाई जबरदस्त क्लोजिंग स्टेटमेंट, आप अपने जीवन में बहोत तरक्की करेंगे। आपका पुस्तको के प्रति प्रेम ही आपको जीवन में नई उच्चाइयो पे ले जायेगा। आप और आगे बड़े इसी सुभकामना ऐ।"
Royal Punjabi,14,2023-09-23T04:34:51Z,काका भाई दुनिया के झमेलों से दूर रहते हैं और एक मस्त जिंदगी जी रहे हैं।<br>No controversial ❤
YAAR JIGREE,0,2023-09-23T04:34:48Z,Mera like Karan da dil tab hua jab sir ne song Sunaya Keh len de feel aya poora
Garry Mehmi,0,2023-09-23T04:33:41Z,"ਆਸਾ ਪੰਜਾਬੀ ਚ ਹੀ ਬੋਲਣਾ, ਹਿੰਦੀ ਚ ਹੋਵੇ ਭਾਵੇਂ ਇੰਟਰਵਿਊ।❤"
Sameer Khan,0,2023-09-23T04:31:51Z,Ye banda Simply Talent par depend hai 🎉
dalbir singh,0,2023-09-23T04:31:40Z,Punjabi ch interview kita .. bai kaka tuhanu slaam naal hi bai interviewer ne tokya nahiin oh vi badi gal hay.. Dhanvaad donaa da
laxman balach kaka ji,0,2023-09-23T04:31:10Z,Kaka.ji i love you bro ⚘️ ❤️
Thakur Aman Singh,0,2023-09-23T04:29:32Z,Bdya episode ❤❤ sir honey Singh ka bhi interview lao lallantop par
Rao Ashok Kumar,0,2023-09-23T04:28:55Z,"Am first man in my circle and contact who follow kaka songs and make my WhatsApp status 1 st ever, in dec 2020 kaka songs play on DJ sounds in my brothers marriage, and am only man who dancing kaka songs libaas, then nearby Feb or March 2021 kaka&#39;s songs his on hits everywhere ❤❤❤ love u kaka <br>Kaka&#39;s thoughts very nice 👌👌🧁"
Garry Mehmi,0,2023-09-23T04:26:51Z,Bagga means white in punjab bagga used with khabuter- pigeon.
salahuddin ayyubi,0,2023-09-23T04:26:39Z,Kaka Bhai ko koi chair provide kara do re pareshan hai banda 😂😂😂
The Success Spotlight,0,2023-09-23T04:25:54Z,"📌 wow, wasn’t expecting that!"
Anand Markam,0,2023-09-23T04:25:41Z,His voice.....❤
Mohd Khalid,0,2023-09-23T04:24:41Z,"<a href=""https://www.youtube.com/watch?v=E37qXV08ef0&amp;t=37m06s"">37:06</a> पीछे वाले बंदे का रिएक्शन..."
Prince Singh,1,2023-09-23T04:24:10Z,I am from BHILAI I felt very bad that Bhilai has given so much to India but no one knows the BHILAI
Aman dhiman,0,2023-09-23T04:24:04Z,Bagge bagge mean chitta chitta munda / Billa
Royal Punjabi,0,2023-09-23T04:23:27Z,Top Punjabi singer who lyrics are pure in Punjabi
Surat Ram,0,2023-09-23T04:23:09Z,Guest celebrity.....Best choice by lallantop...
Preet Katwal,0,2023-09-23T04:22:58Z,Maine pura pheli baar episod dekha aj kaka
Deepanshu,12,2023-09-23T04:19:54Z,Best Interview <br>Best singer <br>Best voice 😍
samdish singh,0,2023-09-23T04:19:30Z,Punjabi boli hindi studio ch salute ❤
Anand Markam,0,2023-09-23T04:18:54Z,Lots of love ❣️
Ansh Gujar,0,2023-09-23T04:18:44Z,Jaatu Landtop😂
Jai shree Ram,0,2023-09-23T04:18:13Z,Bahut accha singer h Atleast auto tune ki bina b accha gaa rha ❤
Anup Yadav,0,2023-09-23T04:17:05Z,GIRLS ARE ABOUT TO BLACK BOY 😧
Decoartista,9,2023-09-23T04:16:16Z,Love to watch this . Thank you Lallan top for having Kaka on this platform . He is such a gem of a singer .
Jagjit Singh Brar,0,2023-09-23T04:15:28Z,You guys should maintain your standard. Avoid these type of person
